1657 Childrens, Middle Grade, Realistic Fiction, Fiction, Childrens, 
1658 Childrens, Picture Books, Childrens, Humor, Fiction, 
1659 Young Adult, Contemporary, Romance, 
1660 Young Adult, Contemporary, Romance, Fiction, Realistic Fiction, 
1661 Mystery, Thriller, 
1662 Paranormal Romance, Paranormal, Romance, Werewolves, Shapeshifters, 
1663 Sequential Art, Comics, Humor, Sequential Art, Graphic Novels, 
1664 Historical, Historical Fiction, Fiction, Romance, Historical, 
1665 Fantasy, Young Adult, Childrens, Middle Grade, Fiction, 
1666 Fantasy, Paranormal, Romance, Romance, Paranormal Romance, 
1667 Young Adult, Time Travel, Science Fiction, Fantasy, Romance, 
1668 
1669 Romance, New Adult, Contemporary, Contemporary Romance, Young Adult, 
1670 Historical, Historical Fiction, Fiction, Historical, Fantasy, 
1671 Paranormal, Paranormal Romance, Fantasy, Romance, Vampires, 
1672 Short Stories, Horror, 
1673 Poetry, Feminism, Nonfiction, 
1674 Young Adult, Dystopia, Post Apocalyptic, Science Fiction, Fiction, 
1675 Young Adult, Fantasy, Paranormal, Fantasy, Romance, 
1676 Young Adult, Romance, Retellings, Contemporary, Fiction, 
1677 Fiction, Young Adult, Audiobook, Novels, 
1678 Christian, Nonfiction, Christianity, Theology, Christian Non Fiction, 
1679 Horror, Short Stories, Fiction, Fantasy, Weird Fiction, 
1680 Mystery, Young Adult, Historical Fiction, Adventure, Fiction, 
1681 Historical, Historical Fiction, Romance, Historical, Romance, 
1682 Fiction, Contemporary, British Literature, Novels, Literary Fiction, 
1683 Romance, M M Romance, Romance, Contemporary, LGBT, 
1684 Christian Fiction, Fiction, Horror, Christian, Suspense, 
1685 Fiction, Thriller, Action, War, Military Fiction, 
1686 Nonfiction, Self Help, Business, Self Help, Personal Development, 
1687 Nonfiction, Science, Animals, Nature, Environment, 
1688 Psychology, Nonfiction, Science, Philosophy, Evolution, 
1689 Nonfiction, Poetry, Essays, Canada, Anthologies, 
1690 Nonfiction, Memoir, Biography, 
1691 Young Adult, Romance, Contemporary, Fantasy, Fiction, 
1692 Picture Books, India, Cultural, Art, Childrens, 
1693 
1694 Theology, Religion, Philosophy, Nonfiction, Christianity, 
1695 Fantasy, Young Adult, Romance, Magic, Young Adult Fantasy, 
1696 
1697 Science Fiction, Dystopia, Fiction, 
1698 Historical, Realistic Fiction, 
1699 Urban Fantasy, Fantasy, Paranormal, Magic, Romance, 
1700 
1701 
1702 Autobiography, Memoir, Nonfiction, Religion, Literature, 
1703 Fiction, Cultural, Canada, Humor, Politics, 
1704 History, Nonfiction, Christianity, Catholic, Religion, 
1705 Historical, Historical Fiction, Fiction, Romance, Mystery, 
1706 
1707 
1708 
1709 Young Adult, Mystery, Thriller, Contemporary, Mystery Thriller, 
1710 Fantasy, Young Adult, Magic, Romance, High Fantasy, 
1711 Fiction, Young Adult, Fantasy, Science Fiction, Humor, 
1712 Bande Dessinée, Graphic Novels, Comics, France, Childrens, 
1713 Fantasy, Urban Fantasy, Fantasy, Fantasy, Paranormal, 
1714 Historical, Historical Fiction, Romance, Fiction, Historical, 
1715 Comics, Nonfiction, Humor, Art, Graphic Novels, 
1716 Young Adult, Romance, Contemporary, Travel, Fiction, 
1717 Fantasy, 
1718 Historical Fiction, Fiction, Magical Realism, Literary Fiction, Mystery, 
1719 Short Stories, Fiction, Science Fiction, 
1720 History, Nonfiction, Science Fiction, Time Travel, Humor, 
1721 M M Romance, LGBT, Romance, Young Adult, Contemporary, 
1722 Fantasy, Young Adult, Young Adult Fantasy, 
1723 Romance, M M Romance, Erotica, Menage, Contemporary, 
1724 Short Stories, Fiction, 
1725 Fantasy, Young Adult, Romance, Fairies, Fae, 
1726 Nonfiction, Autobiography, Memoir, Biography, LGBT, 
1727 Mystery, Historical Fiction, Fiction, Historical Mystery, Crime, 
1728 Young Adult, Romance, Fantasy, Paranormal, Fantasy, 
1729 Poetry, LGBT, Queer, Queer Lit, 
1730 
1731 Young Adult, Contemporary, Romance, Realistic Fiction, Fiction, 
1732 Nonfiction, Memoir, Photography, Biography, War, 
1733 Fantasy, Paranormal, Romance, Paranormal Romance, Romance, 
1734 Sports, Nonfiction, Football, 
1735 Young Adult, Science Fiction, Dystopia, Science Fiction, Romance, 
1736 Fiction, Romance, Science Fiction, Science Fiction, Dystopia, 
1737 BDSM, Erotica, Romance, Humor, Erotic Romance, 
1738 Environment, Nonfiction, Politics, Ecology, Climate Change, 
1739 Nonfiction, Autobiography, Memoir, Biography, Crime, 
1740 Christian, Nonfiction, Self Help, Christian, Christian Living, 
1741 Fiction, Thriller, Mystery, Humor, Mystery, 
1742 Poetry, 
1743 Romance, Romance, Romantic Suspense, Contemporary, Romance, 
1744 Fiction, Contemporary, Novels, Literary Fiction, Canada, 
1745 Nonfiction, Science, Animals, Childrens, Middle Grade, 
1746 Fantasy, Young Adult, Fiction, Science Fiction, Science Fiction, 
1747 Nonfiction, Philosophy, Memoir, Biography, Essays, 
1748 History, 
1749 Historical Fiction, Fiction, World War II, Historical, War, 
1750 Mystery, Thriller, Fiction, Thriller, Mystery Thriller, 
1751 Young Adult, Contemporary, Fiction, Feminism, Health, 
1752 Historical Fiction, Mystery, Young Adult, Historical, Romance, 
1753 Fiction, Contemporary, Cultural, Australia, Book Club, 
1754 Autobiography, Memoir, Nonfiction, Biography, History, 
1755 Fiction, Historical Fiction, Science Fiction, Dystopia, Contemporary, 
1756 Young Adult, Contemporary, Romance, Travel, Road Trip, 
1757 M M Romance, Fantasy, BDSM, Paranormal, Romance, 
1758 Science Fiction, Humor, Fiction, Fantasy, Young Adult, 
1759 Fantasy, Humor, Science Fiction, Fiction, Young Adult, 
1760 BDSM, Romance, Erotica, Contemporary Romance, Contemporary, 
1761 History, Biography, Nonfiction, Tudor Period, British Literature, 
1762 Paranormal, Romance, Paranormal Romance, Erotica, Shapeshifters, 
1763 Young Adult, Science Fiction, Teen, Fantasy, Dystopia, 
1764 Historical Fiction, Young Adult, Adventure, Middle Grade, Fiction, 
1765 Childrens, Picture Books, Childrens, Animals, Family, 
1766 Romance, New Adult, Fiction, Adult, Contemporary, 
1767 Young Adult, Mystery, Contemporary, Short Stories, Espionage, 
1768 Fantasy, Urban Fantasy, Fiction, Paranormal, Magic, 
1769 Poetry, 
1770 Short Stories, Science Fiction, Fantasy, Fiction, British Literature, 
1771 Nonfiction, Essays, Turkish, Religion, Politics, 
1772 Young Adult, Paranormal, Fantasy, Romance, Urban Fantasy, 
1773 Fiction, Africa, Historical Fiction, Somalia, War, 
1774 
1775 Christian Fiction, Historical, Historical Fiction, Biblical Fiction, Christian, 
1776 Fantasy, Young Adult, Romance, Mythology, Mermaids, 
1777 Fiction, Historical, Historical Fiction, Cultural, African American, 
1778 Historical Fiction, 
1779 Fiction, Contemporary, Adventure, Survival, Historical, 
1780 Mystery, Thriller, Fiction, Suspense, Mystery Thriller, 
1781 Fiction, Historical Fiction, Historical, Audiobook, Contemporary, 
1782 Media Tie In, Doctor Who, Science Fiction, Audiobook, Science Fiction, 
1783 Mystery, Fiction, Thriller, Suspense, Thriller, 
1784 Science Fiction, Audiobook, Fiction, 
1785 Fantasy, Paranormal, Romance, Paranormal Romance, Fairies, 
1786 Young Adult, Contemporary, Romance, Realistic Fiction, Fiction, 
1787 Young Adult, Contemporary, Romance, Womens Fiction, Chick Lit, 
1788 Sequential Art, Comics, Sequential Art, Graphic Novels, Superheroes, 
1789 Fantasy, Dungeons and Dragons, Forgotten Realms, Fiction, Role Playing Games, 
1790 Fantasy, Fiction, Magical Realism, Romance, Adult, 
1791 
1792 Thriller, Fiction, Romance, Cultural, France, 
1793 Parenting, Nonfiction, Reference, Health, Family, 
1794 Urban Fantasy, Fantasy, Paranormal, Magic, Romance, 
1795 Health, Nonfiction, Science, Health, Nutrition, 
1796 Fiction, Mystery, Adult Fiction, Suspense, Contemporary, 
1797 Nonfiction, Psychology, Sociology, Audiobook, Journalism, 
1798 Fiction, Contemporary, France, Romance, Short Stories, 
1799 Mystery, Fiction, Mystery, Crime, Thriller, 
1800 Romance, Fantasy, Dragons, Romance, Paranormal Romance, 
1801 New Adult, Romance, Contemporary, Contemporary Romance, College, 
1802 Romance, New Adult, Contemporary, Young Adult, Romance, 
1803 Fiction, European Literature, Swedish Literature, Contemporary, Mystery, 
1804 Fantasy, Young Adult, Young Adult Fantasy, Dragons, Fiction, 
1805 Sequential Art, Comics, Sequential Art, Graphic Novels, LGBT, 
1806 Young Adult, Contemporary, Romance, Realistic Fiction, War, 
1807 Short Stories, 
1808 Science Fiction, Fiction, Dystopia, Speculative Fiction, Audiobook, 
1809 Fantasy, Childrens, Middle Grade, Young Adult, Fantasy, 
1810 Mystery, Thriller, Fiction, Crime, Mystery Thriller, 
1811 Roman, 
1812 Young Adult, School, Fiction, Historical Fiction, Historical, 
1813 Romance, M M Romance, Romance, Disability, Contemporary, 
1814 Mystery, Mystery Thriller, Africa, Fiction, Kenya, 
1815 Romance, Contemporary, New Adult, Romance, Contemporary Romance, 
1816 Young Adult, Mystery, Contemporary, Fantasy, Magical Realism, 
1817 Short Stories, Fiction, Humor, Anthologies, Literary Fiction, 
1818 Paranormal, Paranormal Romance, Romance, Vampires, Fantasy, 
1819 
1820 Young Adult, Science Fiction, Dystopia, Science Fiction, Fiction, 
1821 Erotica, BDSM, Adult Fiction, Erotica, Romance, 
1822 Sequential Art, Graphic Novels, Young Adult, Sequential Art, Comics, 
1823 Poetry, 
1824 Fantasy, Fantasy, Magic, Fantasy, Dragons, 
1825 
1826 Nonfiction, Humor, Audiobook, Biography, Memoir, 
1827 Fiction, Thriller, Mystery, Suspense, Mystery Thriller, 
1828 Fantasy, Childrens, Middle Grade, Young Adult, Adventure, 
1829 Fantasy, Mystery, Urban Fantasy, Fiction, Crime, 
1830 Urban Fantasy, Fantasy, Paranormal, Vampires, Demons, 
1831 
1832 
1833 Fiction, LGBT, LGBT, Queer, LGBT, 
1834 Mystery, Fiction, Thriller, Crime, Mystery Thriller, 
1835 History, Nonfiction, Race, 
1836 Romance, Contemporary Romance, Contemporary, Suspense, Romantic Suspense, 
1837 Fantasy, Urban Fantasy, Paranormal, Vampires, Fantasy, 
1838 Nonfiction, Sports, Sports, Sports, Cycling, 
1839 Fiction, Contemporary, Food, Audiobook, New York, 
1840 Fiction, Christian Fiction, Contemporary, Christian, Romance, 
1841 Historical, Historical Fiction, Fiction, Romance, Historical, 
1842 Historical Fiction, Christmas, Fiction, Romance, Historical, 
1843 Historical, Historical Fiction, Childrens, Adventure, Childrens, 
1844 Fiction, Historical Fiction, Scandinavian Literature, Literary Fiction, Novels, 
1845 Romance, Romance, Contemporary Romance, Contemporary, Adult, 
1846 Nonfiction, Science, Psychology, Health, Philosophy, 
1847 Historical Fiction, Fiction, Fantasy, Magical Realism, Mystery, 
1848 Fantasy, Young Adult, Science Fiction, Science Fiction, Dystopia, 
1849 Nonfiction, Autobiography, Memoir, Biography, Cultural, 
1850 Nonfiction, Writing, Essays, Feminism, Autobiography, 
1851 Historical Fiction, Fiction, World War II, Holocaust, France, 
1852 Nonfiction, Health, Alcohol, Self Help, Psychology, 
1853 
1854 Nonfiction, Animals, Horses, Animals, Historical, 
1855 Fiction, Historical Fiction, Audiobook, Historical, Mystery, 
1856 Fantasy, Science Fiction, Young Adult, Science Fiction, Dystopia, 
1857 Islam, Religion, Philosophy, Nonfiction, Atheism, 
1858 History, Cultural, China, Nonfiction, Politics, 
1859 Fantasy, Fiction, Horror, Science Fiction, Humor, 
1860 Science Fiction, Fantasy, Fiction, Alternate History, Steampunk, 
1861 Young Adult, Contemporary, Fiction, Realistic Fiction, Race, 
1862 Nonfiction, Feminism, Audiobook, Contemporary, Womens, 
1863 Fan Fiction, Romance, M M Romance, Fantasy, Romance, 
1864 Economics, Nonfiction, Politics, Philosophy, History, 
1865 Romance, M M Romance, Fantasy, Romance, Erotica, 
1866 Health, Nonfiction, Self Help, Fitness, Personal Development, 
1867 Fantasy, Epic Fantasy, High Fantasy, Magic, Fiction, 
1868 Fiction, Womens Fiction, Chick Lit, Romance, Womens Fiction, 
1869 M M Romance, Romance, Contemporary, Gay For You, Erotica, 
1870 Paranormal, Paranormal Romance, Romance, Shapeshifters, Fantasy, 
1871 Paranormal, Romance, Paranormal Romance, Erotica, Shapeshifters, 
1872 Fantasy, Fantasy, Paranormal, Paranormal, Angels, 
1873 Fiction, Audiobook, Contemporary, Adult Fiction, Literary Fiction, 
1874 Paranormal Romance, Paranormal, Fantasy, Romance, Vampires, 
1875 Fiction, Contemporary, Literary Fiction, Novels, Family, 
1876 Nonfiction, Humor, Self Help, Inspirational, Comedy, 
1877 Spirituality, 
1878 Fantasy, Mermaids, Fairy Tales, Romance, Fiction, 
1879 
1880 Biography, Nonfiction, History, Politics, Presidents, 
1881 Politics, Nonfiction, Philosophy, Economics, History, 
1882 Historical, Historical Fiction, Fiction, World War II, Holocaust, 
1883 Romance, War, Military Fiction, Romance, Romantic Suspense, 
1884 Nonfiction, Travel, History, Religion, Buddhism, 
1885 Fantasy, Historical, Romance, M M Romance, Paranormal, 
1886 Fantasy, Fiction, Paranormal, Romance, Witches, 
1887 Science Fiction, Science Fiction, Dystopia, Science Fiction, Cyberpunk, 
1888 Fiction, Italian Literature, 
1889 Fantasy, Urban Fantasy, Fantasy, Fantasy, Paranormal, 
1890 
1891 Fantasy, Young Adult, Paranormal, Magic, Witches, 
1892 Fiction, Literary Fiction, Music, Novels, Literature, 
1893 Mystery, Fiction, Westerns, Mystery Thriller, Crime, 
1894 Dragons, Romance, Paranormal, Paranormal Romance, Shapeshifters, 
1895 Nonfiction, Reference, Horticulture, Gardening, Food and Drink, 
1896 Science Fiction, Romance, Fantasy, Adult, Aliens, 
1897 Historical Fiction, Fiction, Jewish, New York, Religion, 
1898 Business, Nonfiction, Economics, Business, Entrepreneurship, 
1899 Biography, Music, Nonfiction, Biography Memoir, Culture, 
1900 Sequential Art, Graphic Novels, Sequential Art, Comics, European Literature, 
1901 Mystery, Historical, Historical Fiction, Young Adult, Historical, 
1902 Media Tie In, Star Wars, Science Fiction, Fiction, Fantasy, 
1903 Fiction, Fantasy, Historical, Historical Fiction, Magical Realism, 
1904 Thriller, Australia, Supernatural, 
1905 History, Nonfiction, LGBT, Queer, Biography, 
1906 M M Romance, Romance, Mystery, Contemporary, Crime, 
1907 Romance, M M Romance, Romance, Contemporary, LGBT, 
1908 Romance, M M Romance, Romance, LGBT, Young Adult, 
1909 Fiction, Contemporary, Literary Fiction, Adult Fiction, Audiobook, 
1910 Fantasy, Horror, Young Adult, Fiction, Magical Realism, 
1911 New Adult, Romance, Contemporary Romance, Contemporary, Love, 
1912 Fantasy, Fantasy, Magic, Fiction, Fantasy, 
1913 Fantasy, Fiction, Fantasy, Epic Fantasy, Audiobook, 
1914 Fantasy, Young Adult, LGBT, Paranormal, Witches, 
1915 
1916 Paranormal Romance, Paranormal, Vampires, Romance, Dark, 
1917 
1918 Mystery, Fiction, Crime, Thriller, Audiobook, 
1919 Fantasy, Young Adult, Romance, Fiction, Adventure, 
1920 Nonfiction, Queer, LGBT, Memoir, Gender, 
1921 Fiction, Young Adult, Coming Of Age, Historical, Historical Fiction, 
1922 Poetry, 
1923 Fantasy, Urban Fantasy, Fantasy, Fantasy, Paranormal, 
1924 Nonfiction, Autobiography, Memoir, Feminism, Biography, 
1925 Young Adult, Fiction, Action, Adventure, Childrens, 
1926 Graphic Novels, Comics, Fantasy, Young Adult, Fiction, 
1927 Fiction, Thriller, Mystery, Suspense, Thriller, 
1928 Middle Grade, Humor, Realistic Fiction, Fiction, Childrens, 
1929 Fantasy, Fiction, High Fantasy, Adult, Epic Fantasy, 
1930 Historical Fiction, Fiction, British Literature, World War I, Historical, 
1931 Urban Fantasy, Fantasy, Paranormal, Vampires, Supernatural, 
1932 Nonfiction, Animals, Animals, Dogs, Autobiography, 
1933 Fiction, Swedish Literature, Sweden, Literature, Novels, 
1934 Historical, Historical Fiction, Westerns, Fiction, Historical, 
1935 Books About Books, Nonfiction, Biography, Memoir, History, 
1936 Graphic Novels, Comics, Fantasy, Science Fiction, Fiction, 
1937 
1938 Steampunk, Graphic Novels, Fantasy, Comics, Science Fiction, 
1939 Mystery, Fiction, Thriller, Mystery Thriller, Suspense, 
1940 Historical Fiction, Fiction, Historical, Medieval, Adventure, 
1941 Nonfiction, Writing, Essays, Race, Social Movements, 
1942 Sequential Art, Comics, Sequential Art, Graphic Novels, History, 
1943 Historical, Historical Fiction, Fiction, Historical, Military History, 
1944 Fiction, Humor, Canada, Canadian Literature, Comedy, 
1945 Writing, Nonfiction, Language, Linguistics, Reference, 
1946 Thriller, Fiction, Mystery, Mystery, Crime, 
1947 Biography, Nonfiction, Culture, Film, History, 
1948 Fantasy, 
1949 Urban Fantasy, Fantasy, Paranormal, Romance, Magic, 
1950 Christian, Religion, Islam, Nonfiction, History, 
1951 Fiction, Literary Fiction, Contemporary, Family, New York, 
1952 Mystery, Thriller, Fiction, Mystery, Crime, 
1953 Historical, Historical Fiction, Fiction, Art, Cultural, 
1954 Fantasy, Historical Fiction, Young Adult, Historical, Romance, 
1955 Romance, Contemporary Romance, Contemporary, Erotica, Adult, 
1956 Fiction, Contemporary, Cultural, Ireland, European Literature, 
1957 Mystery, Fiction, Thriller, Young Adult, Mystery Thriller, 
1958 Historical, Historical Fiction, Mystery, Fiction, Historical, 
1959 Photography, Art, Nonfiction, Art and Photography, Biography, 
1960 Young Adult, Science Fiction, Fantasy, Dystopia, Romance, 
1961 Fiction, Literature, European Literature, Dutch Literature, Historical, 
1962 Nonfiction, Memoir, Music, Biography, Biography Memoir, 
1963 Poetry, Fiction, Magical Realism, Canada, Audiobook, 
1964 Fiction, Fantasy, Historical Fiction, Horror, Humor, 
1965 Fantasy, Young Adult, Science Fiction, Dystopia, Romance, 
1966 Nonfiction, Self Help, Psychology, Christian, Personal Development, 
1967 Architecture, Art, Photography, Art, Nonfiction, 
1968 Young Adult, Contemporary, Fiction, Religion, Family, 
